Date,BDI,BDI_status,BCI,BCI_status,BPI,BPI_status,BSI,BSI_status,BHSI,BHSI_status,BCI_7d_vol,vessel_availability_index,BDI_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,BDI_lag_1,BDI_lag_7,BDI_lag_30,BDI_7d_avg,BDI_30d_avg,BCI_lag_1,BCI_lag_7,BCI_lag_30,BCI_7d_avg,BCI_30d_avg,BPI_lag_1,BPI_lag_7,BPI_lag_30,BPI_7d_avg,BPI_30d_avg,BSI_lag_1,BSI_lag_7,BSI_lag_30,BSI_7d_avg,BSI_30d_avg,BHSI_lag_1,BHSI_lag_7,BHSI_lag_30,BHSI_7d_avg,BHSI_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone
2022-05-10,2939.0,real,3461.0,real,3277.0,real,2746.0,real,1661.0,real,0.05928391618150736,0.8326396642312038,0.2406078514140988,37.6637445553943,131.9,real,3117.0,real,92.5,forward_filled_monthly,77.225,real,907.5,737.0,real,27.564123792723304,60.91229306093695,42.59824673323658,2831.0,2404.0,2369.0,2633.285714285714,2321.866666666667,3185.0,2136.0,1646.0,2694.714285714286,1928.0,3233.0,2938.0,3236.0,3100.1428571428573,2994.733333333333,2732.0,2734.0,2875.0,2734.0,2647.3,1650.0,1593.0,1755.0,1629.2857142857142,1567.8333333333333,133.31,150.77,150.61,139.7257142857143,151.43,3171.5,2990.0,3531.5,3074.0,3358.9,77.365,76.535,75.823,76.76028571428571,76.33936666666666,932.0,924.5,929.5,926.0,913.75,756.5,747.5,715.5,756.0714285714286,732.0833333333334,92.5,92.5,87.0,92.5,87.76666666666667,5,1,0,1,0,
2022-05-11,3052.0,real,3756.0,real,3316.0,real,2759.0,real,1665.0,real,0.04984856846162228,0.8592759437519533,0.29431721798134003,40.04404552295758,134.26,real,3058.0,real,92.5,forward_filled_monthly,77.425,real,902.0,726.5,real,25.075988198970556,63.300457907713984,44.02642731377455,2939.0,2404.0,2358.0,2725.8571428571427,2345.0,3461.0,2136.0,1760.0,2926.1428571428573,1994.5333333333333,3277.0,2938.0,3141.0,3154.1428571428573,3000.5666666666666,2746.0,2734.0,2808.0,2737.5714285714284,2645.6666666666665,1661.0,1593.0,1735.0,1639.5714285714287,1565.5,131.9,144.08,150.84,138.32285714285715,150.87733333333335,3117.0,2990.0,3741.0,3083.714285714286,3336.133333333333,77.225,76.485,75.928,76.89457142857142,76.38926666666666,907.5,920.5,915.5,923.3571428571429,913.3,737.0,751.0,716.0,752.5714285714286,732.4333333333333,92.5,92.5,87.0,92.5,87.95,5,2,0,1,1,0.0
2022-05-12,3117.0,real,3965.0,real,3310.0,real,2750.0,real,1665.0,real,0.03880719108652915,0.8904460948463574,0.32244378447178623,41.2905635459848,131.98,real,3049.0,real,92.5,forward_filled_monthly,77.435,real,902.0,722.0,real,19.961965619641614,64.67418104966536,44.77433812759088,3052.0,2412.0,2357.0,2826.5714285714284,2370.3333333333335,3756.0,2147.0,1864.0,3185.8571428571427,2064.5666666666666,3316.0,2955.0,3073.0,3204.8571428571427,3008.4666666666667,2759.0,2733.0,2755.0,2740.0,2645.5,1665.0,1609.0,1695.0,1647.5714285714287,1564.5,134.26,144.08,159.85,136.59428571428572,149.94833333333332,3058.0,2990.0,3741.0,3092.1428571428573,3313.0666666666666,77.425,76.47,75.995,77.03242857142857,76.43726666666666,902.0,928.5,904.5,919.5714285714286,913.2166666666667,726.5,757.5,706.0,747.5,732.9666666666667,92.5,92.5,86.0,92.5,88.16666666666667,5,3,0,1,0,1.0
2022-05-13,3104.0,real,3947.0,real,3283.0,real,2752.0,real,1673.0,real,0.05356962660191317,0.8487712811067323,0.34547030775899445,42.311056975032066,132.33,real,3049.0,real,92.5,forward_filled_monthly,77.48,real,918.5,730.0,real,19.344279574955316,64.3994364212751,45.38663418501924,3117.0,2485.0,2307.0,2915.0,2396.9,3965.0,2319.0,1796.0,3418.4285714285716,2136.266666666667,3310.0,3013.0,3015.0,3243.4285714285716,3017.4,2750.0,2732.0,2717.0,2742.8571428571427,2646.6666666666665,1665.0,1620.0,1672.0,1655.142857142857,1564.5333333333333,131.98,142.9,161.84,135.08428571428573,148.96466666666666,3049.0,2990.0,3741.0,3100.5714285714284,3290.0,77.435,76.283,75.451,77.20342857142857,76.50489999999999,902.0,925.0,909.5,918.6428571428571,913.5166666666667,722.0,761.5,711.0,743.0,733.6,92.5,92.5,86.0,92.5,88.38333333333334,5,4,0,1,0,2.0
2022-05-16,3085.0,real,3929.0,real,3241.0,real,2748.0,real,1667.0,real,0.04312185321748348,0.8782656697078665,0.3940352462720289,44.46336629313774,132.96,real,2974.0,real,92.5,forward_filled_monthly,77.833,real,935.0,734.0,real,18.772359867868637,63.99788657978161,46.678019775882646,3104.0,2644.0,2213.0,2978.0,2425.9666666666667,3947.0,2721.0,1624.0,3591.0,2213.1,3283.0,3110.0,2951.0,3262.1428571428573,3027.0666666666666,2752.0,2732.0,2660.0,2745.1428571428573,2649.6,1673.0,1632.0,1639.0,1660.142857142857,1565.4666666666667,132.33,144.9,161.25,133.37857142857143,148.02166666666665,3049.0,3088.0,3741.0,3084.285714285714,3264.4333333333334,77.48,76.515,75.465,77.39171428571429,76.58383333333333,918.5,935.0,919.5,918.6428571428571,914.0333333333333,730.0,769.5,722.0,737.9285714285714,734.0,92.5,92.5,86.0,92.5,88.6,5,0,0,1,0,5.0
2022-05-17,3095.0,real,3950.0,real,3254.0,real,2745.0,real,1663.0,real,0.046590520070018716,0.8684735155031232,0.4544172932330828,47.13938826083138,132.61,real,2999.5,real,92.5,forward_filled_monthly,77.476,real,949.0,746.0,real,19.445037171770295,64.20922860162028,48.28363295649883,3085.0,2718.0,2128.0,3031.8571428571427,2458.2,3929.0,2894.0,1490.0,3741.8571428571427,2295.1,3241.0,3175.0,2868.0,3273.4285714285716,3039.9333333333334,2748.0,2729.0,2605.0,2747.4285714285716,2654.266666666667,1667.0,1640.0,1605.0,1663.4285714285713,1567.4,132.96,136.91,160.08,132.7642857142857,147.10599999999997,2974.0,3171.5,3741.0,3059.714285714286,3239.7166666666667,77.833,76.979,75.947,77.46271428571428,76.6348,935.0,933.5,919.5,920.8571428571429,915.0166666666667,734.0,759.5,712.5,736.0,735.1166666666667,92.5,92.5,86.0,92.5,88.81666666666666,5,1,0,1,0,6.0
2022-05-18,3189.0,real,4164.0,real,3327.0,real,2758.0,real,1667.0,real,0.04049400797666484,0.8856841584005724,0.547307132459971,51.25609617083339,130.81,real,3075.0,real,92.5,forward_filled_monthly,77.81,real,959.5,742.5,real,20.80895205126919,66.19584360690384,50.753657702500035,3095.0,2831.0,2061.0,3083.0,2495.8,3950.0,3185.0,1417.0,3881.714285714286,2386.6666666666665,3254.0,3233.0,2778.0,3286.8571428571427,3058.233333333333,2745.0,2732.0,2547.0,2751.1428571428573,2661.3,1663.0,1650.0,1568.0,1665.857142857143,1570.7,132.61,133.31,157.29,132.40714285714287,146.22333333333333,2999.5,3171.5,3741.0,3045.9285714285716,3217.516666666667,77.476,77.365,75.913,77.5262857142857,76.69803333333334,949.0,932.0,891.5,924.7857142857143,917.2833333333333,746.0,756.5,696.5,734.0,736.65,92.5,92.5,86.0,92.5,89.03333333333333,5,2,0,1,0,7.0
2022-05-19,3289.0,real,4385.0,real,3370.0,real,2800.0,real,1664.0,real,0.035711838760256076,0.8991843705544217,0.6004866180048662,53.612913779891514,131.92,real,2759.5,real,92.5,forward_filled_monthly,77.415,real,949.0,725.5,real,18.000106153793972,68.30926382529059,52.16774826793491,3189.0,2939.0,2055.0,3133.0,2536.9333333333334,4164.0,3461.0,1444.0,4013.714285714286,2484.7,3327.0,3277.0,2777.0,3300.1428571428573,3078.0,2758.0,2746.0,2502.0,2758.8571428571427,2671.233333333333,1667.0,1661.0,1544.0,1666.2857142857142,1574.7,130.81,131.9,154.21,132.41000000000003,145.48033333333333,3075.0,3117.0,3741.0,2994.8571428571427,3184.8,77.81,77.225,75.96,77.55342857142857,76.74653333333335,959.5,907.5,887.5,930.7142857142857,919.3333333333334,742.5,737.0,688.5,732.3571428571429,737.8833333333333,92.5,92.5,86.0,92.5,89.25,5,3,0,1,0,8.0
2022-05-20,3344.0,real,4526.0,real,3382.0,real,2816.0,real,1662.0,real,0.028061035236200467,0.9207828264116016,0.6464795667159036,55.65123721051531,133.66,real,2808.0,real,92.5,forward_filled_monthly,77.865,real,950.0,734.5,real,18.843776075062966,69.4716449454033,53.39074232630919,3289.0,3052.0,2031.0,3174.714285714286,2580.7,4385.0,3756.0,1395.0,4123.714285714285,2589.0666666666666,3370.0,3316.0,2785.0,3309.5714285714284,3097.9,2800.0,2759.0,2473.0,2767.0,2682.6666666666665,1664.0,1665.0,1520.0,1665.857142857143,1579.4333333333334,131.92,134.26,155.94,132.32428571428574,144.73766666666668,2759.5,3058.0,3741.0,2959.1428571428573,3153.7,77.415,77.425,75.836,77.61628571428571,76.81416666666665,949.0,902.0,884.0,937.5714285714286,921.5333333333333,725.5,726.5,693.0,733.5,739.2666666666667,92.5,92.5,86.0,92.5,89.46666666666667,5,4,0,1,0,9.0
2022-05-23,3369.0,real,4602.0,real,3377.0,real,2818.0,real,1664.0,real,0.025225895367898772,0.9287865142728715,0.6555282555282556,56.0522585613863,133.99,real,2942.0,real,92.5,forward_filled_monthly,77.545,real,958.5,734.5,real,21.14439592471032,70.0,53.63135513683178,3344.0,3117.0,2035.0,3210.714285714286,2625.1666666666665,4526.0,3965.0,1368.0,4214.714285714285,2696.866666666667,3382.0,3310.0,2862.0,3319.1428571428573,3115.0666666666666,2816.0,2750.0,2448.0,2776.714285714286,2695.0,1662.0,1665.0,1505.0,1665.7142857142858,1584.7333333333333,133.66,131.98,155.56,132.61142857142858,144.01866666666666,2808.0,3049.0,3741.0,2943.8571428571427,3127.0666666666666,77.865,77.435,76.082,77.63199999999999,76.86293333333333,950.0,902.0,887.5,945.6428571428571,923.9,734.5,722.0,699.5,735.2857142857143,740.4333333333333,92.5,92.5,86.0,92.5,89.68333333333334,5,0,0,1,0,12.0
2022-05-24,3253.0,real,4288.0,real,3321.0,real,2828.0,real,1662.0,real,0.04212587630452708,0.8810773434518886,0.5730174081237911,52.3955286004133,133.31,real,2888.0,real,92.5,forward_filled_monthly,77.475,real,960.0,734.0,real,20.3918866009463,67.54843254667135,51.43731716024798,3369.0,3104.0,2068.0,3232.0,2664.6666666666665,4602.0,3947.0,1371.0,4263.428571428572,2794.1,3377.0,3283.0,2968.0,3324.5714285714284,3126.8333333333335,2818.0,2752.0,2461.0,2787.5714285714284,2707.233333333333,1664.0,1673.0,1472.0,1664.142857142857,1591.0666666666666,133.99,132.33,154.67,132.75142857142856,143.30666666666667,2942.0,3049.0,3741.0,2920.8571428571427,3098.633333333333,77.545,77.48,76.122,77.63128571428571,76.90803333333334,958.5,918.5,908.5,951.5714285714286,925.6166666666667,734.5,730.0,727.0,735.8571428571429,740.6666666666666,92.5,92.5,86.0,92.5,89.9,5,1,0,1,0,13.0
2022-05-25,3127.0,real,3987.0,real,3218.0,real,2833.0,real,1656.0,real,0.05260406500348925,0.8514970914736272,0.46326626111371083,47.531558345016336,133.27,real,2854.5,real,92.5,forward_filled_monthly,77.531,real,974.0,740.0,real,19.441784724183396,64.88552307150405,48.5189350070098,3253.0,3085.0,2137.0,3238.0,2697.6666666666665,4288.0,3929.0,1481.0,4271.714285714285,2877.633333333333,3321.0,3241.0,3042.0,3321.285714285714,3132.7,2828.0,2748.0,2497.0,2799.714285714286,2718.4333333333334,1662.0,1667.0,1449.0,1662.5714285714287,1597.9666666666667,133.31,132.96,155.69,132.79571428571427,142.5593333333333,2888.0,2974.0,3741.0,2903.785714285714,3069.0833333333335,77.475,77.833,76.292,77.58814285714286,76.94933333333333,960.0,935.0,917.0,957.1428571428571,927.5166666666667,734.0,734.0,734.0,736.7142857142857,740.8666666666667,92.5,92.5,86.0,92.5,90.11666666666666,5,2,0,1,0,14.0
2022-05-26,2933.0,real,3478.0,real,3140.0,real,2823.0,real,1652.0,real,0.07213873757577247,0.7963501043747785,0.3724847917641554,43.508289534742175,132.98,real,2971.5,real,92.5,forward_filled_monthly,77.636,real,975.5,736.5,real,21.021995501509284,60.78548784783374,46.10497372084531,3127.0,3095.0,2137.0,3214.8571428571427,2724.2,3987.0,3950.0,1481.0,4204.285714285715,2944.2,3218.0,3254.0,3042.0,3305.0,3135.9666666666667,2833.0,2745.0,2497.0,2810.8571428571427,2729.3,1656.0,1663.0,1449.0,1661.0,1604.7333333333333,133.27,132.61,155.69,132.84857142857143,141.80233333333337,2854.5,2999.5,3741.0,2899.785714285714,3043.4333333333334,77.531,77.476,76.332,77.611,76.99279999999999,974.0,949.0,927.0,960.9285714285714,929.1333333333333,740.0,746.0,736.5,735.3571428571429,740.8666666666667,92.5,92.5,86.0,92.5,90.33333333333333,5,3,0,1,0,15.0
2022-05-27,2681.0,real,2818.0,real,3048.0,real,2796.0,real,1647.0,real,0.08957202070593571,0.7471354049058064,0.25456247075339267,38.28218778119019,133.17,real,3084.5,real,92.5,forward_filled_monthly,77.624,real,1000.5,745.0,real,22.81135767809971,55.459668897499114,42.96931266871411,2933.0,3189.0,2137.0,3142.285714285714,2742.3333333333335,3478.0,4164.0,1481.0,4012.0,2988.766666666667,3140.0,3327.0,3042.0,3265.1428571428573,3136.1666666666665,2823.0,2758.0,2497.0,2816.285714285714,2739.266666666667,1652.0,1667.0,1449.0,1658.142857142857,1611.3333333333333,132.98,130.81,155.62,133.18571428571428,141.054,2971.5,3075.0,3741.0,2901.1428571428573,3021.55,77.636,77.81,76.284,77.58442857142857,77.03746666666667,975.5,959.5,928.5,966.7857142857143,931.5333333333333,736.5,742.5,741.0,735.7142857142857,741.0,92.5,92.5,86.0,92.5,90.55,5,4,0,1,0,16.0
2022-05-30,2571.0,real,2594.0,real,2944.0,real,2774.0,real,1640.0,real,0.0771670870785665,0.7821549176301319,0.2156028368794327,36.555568010130365,133.17,forward_filled,3125.0,real,92.5,forward_filled_monthly,77.554,real,1023.5,743.5,real,32.69409011470504,53.134906657273696,41.93334080607822,2681.0,3289.0,2115.0,3039.714285714286,2757.5333333333333,2818.0,4385.0,1342.0,3756.1428571428573,3030.5,3048.0,3370.0,3079.0,3204.285714285714,3131.6666666666665,2796.0,2800.0,2541.0,2812.5714285714284,2747.0333333333333,1647.0,1664.0,1448.0,1654.7142857142858,1617.7333333333333,133.17,131.92,154.58,133.3642857142857,140.34033333333335,3084.5,2759.5,3138.5,2953.3571428571427,3021.1,77.624,77.415,76.445,77.60428571428572,77.07443333333335,1000.5,949.0,931.5,977.4285714285714,934.6,745.0,725.5,746.0,738.2857142857143,740.9166666666666,92.5,92.5,86.0,92.5,90.76666666666667,5,0,0,1,0,19.0
2022-05-31,2566.0,real,2668.0,real,2873.0,real,2743.0,real,1614.0,real,0.07637887217855857,0.7843800727619119,0.1979458450046685,35.77304239998116,133.51,real,3120.0,real,92.5,forward_filled_monthly,77.598,real,1030.5,744.0,real,33.62011201619839,53.029235646354344,41.463825439988696,2571.0,3344.0,2142.0,2928.5714285714284,2771.6666666666665,2594.0,4526.0,1363.0,3490.714285714286,3074.0,2944.0,3382.0,3087.0,3131.5714285714284,3124.5333333333333,2774.0,2816.0,2596.0,2802.1428571428573,2751.9333333333334,1640.0,1662.0,1459.0,1647.857142857143,1622.9,133.17,133.66,154.41,133.34285714285713,139.64366666666666,3125.0,2808.0,3095.0,2997.9285714285716,3021.9333333333334,77.554,77.865,76.269,77.56614285714285,77.11873333333332,1023.5,950.0,928.5,988.9285714285714,938.0,743.5,734.5,741.0,739.6428571428571,741.0166666666667,92.5,92.5,86.0,92.5,90.98333333333333,5,1,0,1,0,20.0
2022-06-01,2633.0,real,2927.0,real,2851.0,real,2703.0,real,1595.0,real,0.09527495508125003,0.731035844124467,0.1759714158106298,34.799175858346615,136.95,real,3300.0,real,89.0,real,77.56,real,1042.0,741.5,real,38.79199439887423,49.06061180805809,40.87950551500797,2566.0,3369.0,2239.0,2823.4285714285716,2784.8,2668.0,4602.0,1636.0,3251.4285714285716,3117.0333333333333,2873.0,3377.0,3047.0,3056.4285714285716,3118.0,2743.0,2818.0,2646.0,2785.714285714286,2753.8333333333335,1614.0,1664.0,1473.0,1638.0,1626.9666666666667,133.51,133.99,154.27,133.76571428571427,139.06633333333332,3120.0,2942.0,3085.5,3049.0714285714284,3029.0833333333335,77.598,77.545,76.262,77.56828571428572,77.162,1030.5,958.5,921.5,1000.8571428571429,942.0166666666667,744.0,734.5,742.5,740.6428571428571,740.9833333333333,92.5,92.5,86.0,92.0,91.08333333333333,6,2,1,0,0,21.0
2022-06-02,2633.0,forward_filled,2927.0,forward_filled,2851.0,forward_filled,2703.0,forward_filled,1595.0,forward_filled,0.0975799597135562,0.7245287444917385,0.1413090593844819,33.263003570112886,142.35,real,3300.0,real,89.0,forward_filled_monthly,77.399,real,1038.5,731.5,real,41.68742767483398,49.06061180805809,39.957802142067735,2633.0,3253.0,2307.0,2734.8571428571427,2795.6666666666665,2927.0,4288.0,1845.0,3057.0,3153.1,2851.0,3321.0,3004.0,2989.285714285714,3112.9,2703.0,2828.0,2678.0,2767.8571428571427,2754.6666666666665,1595.0,1662.0,1504.0,1628.4285714285713,1630.0,136.95,133.31,154.13,135.05714285714285,138.67366666666666,3300.0,2888.0,3079.0,3107.9285714285716,3036.45,77.56,77.475,76.475,77.55742857142857,77.1928,1042.0,960.0,919.0,1012.0714285714286,946.0,741.5,734.0,742.5,740.2857142857143,740.6166666666667,89.0,92.5,86.0,91.5,91.18333333333334,6,3,1,0,0,22.0
2022-06-03,2633.0,forward_filled,2927.0,forward_filled,2851.0,forward_filled,2703.0,forward_filled,1595.0,forward_filled,0.09861458865358443,0.7216079548753931,0.11757215619694406,32.21102740216617,144.02,real,3300.0,forward_filled,89.0,forward_filled_monthly,77.615,real,1067.5,741.0,real,43.591176046634864,49.06061180805809,39.3266164412997,2633.0,3127.0,2356.0,2664.285714285714,2804.9,2927.0,3987.0,2003.0,2905.5714285714284,3183.9,2851.0,3218.0,2967.0,2936.8571428571427,3109.0333333333333,2703.0,2833.0,2699.0,2749.285714285714,2754.8,1595.0,1656.0,1538.0,1619.7142857142858,1631.9,142.35,133.27,152.47,136.59285714285713,138.392,3300.0,2854.5,3064.5,3171.5714285714284,3044.3,77.399,77.531,76.748,77.56942857142857,77.22170000000001,1038.5,974.0,890.0,1025.4285714285713,951.9166666666666,731.5,740.0,726.5,740.4285714285714,741.1,89.0,92.5,86.0,91.0,91.28333333333333,6,4,1,0,0,23.0
2022-06-06,2560.0,real,2757.0,real,2841.0,real,2660.0,real,1565.0,real,0.09140237289065695,0.7419682638675488,0.06489184692179695,29.876332373093767,144.81,real,3300.0,real,89.0,forward_filled_monthly,77.814,real,1083.5,738.5,real,44.00620699916368,47.51781504863576,37.92579942385626,2633.0,2933.0,2404.0,2611.0,2810.1,2927.0,3478.0,2169.0,2802.5714285714284,3203.5,2851.0,3140.0,2919.0,2894.1428571428573,3106.4333333333334,2703.0,2823.0,2714.0,2726.0,2753.0,1595.0,1652.0,1564.0,1607.2857142857142,1631.9333333333334,144.02,132.98,152.08,138.28285714285715,138.14966666666666,3300.0,2971.5,3073.5,3218.5,3051.85,77.615,77.636,76.68,77.59485714285714,77.25949999999999,1067.5,975.5,886.5,1040.857142857143,958.4833333333333,741.0,736.5,712.0,740.7142857142857,741.9833333333333,89.0,92.5,86.0,90.5,91.38333333333334,6,0,1,0,0,26.0
2022-06-07,2514.0,real,2668.0,real,2815.0,real,2632.0,real,1537.0,real,0.05872512868982714,0.8342171386670134,0.036701030927835054,28.62696692949247,145.88,real,3300.0,real,89.0,forward_filled_monthly,77.664,real,1100.0,732.0,real,44.50673290313752,46.54564174817785,37.176180157695484,2560.0,2681.0,2425.0,2587.1428571428573,2813.0666666666666,2757.0,2818.0,2226.0,2781.1428571428573,3218.233333333333,2841.0,3048.0,2904.0,2860.8571428571427,3103.4666666666667,2660.0,2796.0,2736.0,2702.5714285714284,2749.5333333333333,1565.0,1647.0,1574.0,1591.5714285714287,1630.7,144.81,133.17,151.62,140.09857142857143,137.95833333333334,3300.0,3084.5,3087.5,3249.285714285714,3058.9333333333334,77.814,77.624,76.633,77.60057142857143,77.29386666666666,1083.5,1000.5,901.0,1055.0714285714287,965.1166666666667,738.5,745.0,738.0,738.8571428571429,741.7833333333333,89.0,92.5,86.0,90.0,91.48333333333333,6,1,1,0,0,27.0
2022-06-08,2410.0,real,2457.0,real,2747.0,real,2585.0,real,1510.0,real,0.05864146889816742,0.834453312855973,0.0029130253849354304,27.129544274449447,145.34,real,3300.0,real,89.0,forward_filled_monthly,77.709,real,1119.5,732.5,real,45.909175778330294,44.34768472105562,36.27772656466967,2514.0,2571.0,2403.0,2564.1428571428573,2813.3,2668.0,2594.0,2149.0,2761.5714285714284,3228.5,2815.0,2944.0,2914.0,2832.714285714286,3097.9,2632.0,2774.0,2736.0,2675.5714285714284,2744.5,1537.0,1640.0,1582.0,1573.0,1628.3,145.88,133.17,151.19,141.83714285714285,137.76333333333335,3300.0,3125.0,3012.5,3274.285714285714,3068.516666666667,77.664,77.554,76.67,77.6227142857143,77.3285,1100.0,1023.5,903.5,1068.7857142857142,972.3166666666667,732.0,743.5,743.0,737.2857142857143,741.4333333333333,89.0,92.5,86.0,89.5,91.58333333333333,6,2,1,0,0,28.0
2022-06-09,2342.0,real,2369.0,real,2674.0,real,2527.0,real,1469.0,real,0.05730687380402801,0.8382209162374148,-0.02579034941763725,25.857463161197835,143.63,real,3300.0,real,89.0,forward_filled_monthly,77.815,real,1118.5,731.5,real,45.693819736507194,42.91055897255263,35.5144778967187,2410.0,2566.0,2404.0,2532.1428571428573,2811.233333333333,2457.0,2668.0,2136.0,2718.8571428571427,3236.266666666667,2747.0,2873.0,2938.0,2804.285714285714,3089.1,2585.0,2743.0,2734.0,2644.714285714286,2737.6,1510.0,1614.0,1593.0,1552.2857142857142,1624.1666666666667,145.34,133.51,150.77,143.28285714285715,137.52533333333335,3300.0,3120.0,2990.0,3300.0,3078.85,77.709,77.598,76.535,77.65371428571429,77.37116666666667,1119.5,1030.5,924.5,1081.357142857143,978.7833333333333,732.5,744.0,747.5,735.5,740.9,89.0,92.5,86.0,89.0,91.68333333333334,6,3,1,0,0,29.0
2022-06-10,2320.0,real,2371.0,real,2629.0,real,2495.0,real,1417.0,real,0.031580092991856976,0.9108484171230301,-0.03494176372712143,25.45188920403402,141.51,real,3250.0,real,89.0,forward_filled_monthly,78.144,real,1122.5,730.0,real,43.68482016263616,42.44560652450754,35.27113352242041,2342.0,2633.0,2404.0,2487.4285714285716,2808.4333333333334,2369.0,2927.0,2136.0,2639.4285714285716,3244.1,2674.0,2851.0,2938.0,2772.5714285714284,3078.8,2527.0,2703.0,2734.0,2615.0,2729.633333333333,1469.0,1595.0,1593.0,1526.857142857143,1618.3,143.63,136.95,150.77,143.93428571428572,137.21666666666667,3300.0,3300.0,2990.0,3292.8571428571427,3087.516666666667,77.815,77.56,76.535,77.73714285714286,77.42479999999999,1118.5,1042.0,924.5,1092.857142857143,985.3833333333333,731.5,741.5,747.5,733.8571428571429,740.3166666666667,89.0,89.0,92.5,89.0,91.56666666666666,6,4,1,0,0,30.0
2022-06-13,2260.0,real,2246.0,real,2600.0,real,2463.0,real,1400.0,real,0.029684557808009375,0.9161995717913389,-0.05990016638935103,24.34577841176909,140.34,real,3125.0,real,89.0,forward_filled_monthly,78.104,real,1109.0,729.0,real,44.12149165381256,41.17755439347549,34.607467047061455,2320.0,2633.0,2404.0,2434.1428571428573,2803.633333333333,2371.0,2927.0,2136.0,2542.1428571428573,3247.766666666667,2629.0,2851.0,2938.0,2736.714285714286,3067.5333333333333,2495.0,2703.0,2734.0,2580.714285714286,2720.6,1417.0,1595.0,1593.0,1499.0,1611.8666666666666,141.51,142.35,144.08,143.64714285714285,137.092,3250.0,3300.0,2990.0,3267.8571428571427,3092.016666666667,78.144,77.399,76.485,77.83785714285715,77.47876666666667,1122.5,1038.5,920.5,1102.9285714285713,991.6666666666666,730.0,731.5,751.0,733.5,739.5833333333334,89.0,89.0,92.5,89.0,91.45,6,0,1,0,0,33.0
2022-06-14,2284.0,real,2308.0,real,2629.0,real,2451.0,real,1372.0,real,0.03644232715166677,0.8971221791484525,-0.05306799336650081,24.648567833731274,140.09,real,3125.0,real,89.0,forward_filled_monthly,78.022,real,1125.5,739.0,real,43.98734573319943,41.68477524588831,34.78914070023876,2260.0,2633.0,2412.0,2384.285714285714,2799.366666666667,2246.0,2927.0,2147.0,2453.714285714286,3253.133333333333,2600.0,2851.0,2955.0,2705.0,3056.6666666666665,2463.0,2703.0,2733.0,2544.714285714286,2711.2,1400.0,1595.0,1609.0,1467.142857142857,1603.9666666666667,140.34,144.02,144.08,143.0857142857143,136.95899999999997,3125.0,3300.0,2990.0,3242.8571428571427,3096.516666666667,78.104,77.615,76.47,77.89599999999999,77.5305,1109.0,1067.5,928.5,1111.2142857142858,998.2333333333333,729.0,741.0,757.5,733.2142857142857,738.9666666666667,89.0,89.0,92.5,89.0,91.33333333333333,6,1,1,0,0,34.0
